path,targets,label
simpsons_dataset\sideshow_bob\pic_0635.jpg,14,sideshow_bob
simpsons_dataset\marge_simpson\pic_0837.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0326.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0970.jpg,7,krusty_the_clown
simpsons_dataset\apu_nahasapeemapetilon\pic_0018.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\principal_skinner\pic_0355.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1123.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_1023.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0380.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1256.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1435.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0426.jpg,10,milhouse_van_houten
simpsons_dataset\comic_book_guy\pic_0134.jpg,5,comic_book_guy
simpsons_dataset\bart_simpson\pic_0718.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0669.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_1123.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1379.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0698.jpg,6,homer_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0052.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\apu_nahasapeemapetilon\pic_0083.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\homer_simpson\pic_0419.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0246.jpg,0,abraham_grampa_simpson
simpsons_dataset\bart_simpson\pic_0989.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0985.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0372.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0964.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_0349.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0875.jpg,7,krusty_the_clown
simpsons_dataset\comic_book_guy\pic_0032.jpg,5,comic_book_guy
simpsons_dataset\comic_book_guy\pic_0202.jpg,5,comic_book_guy
simpsons_dataset\milhouse_van_houten\pic_0692.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_1064.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_1249.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0574.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_1301.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0354.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0509.jpg,9,marge_simpson
simpsons_dataset\milhouse_van_houten\pic_1075.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_1333.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0224.jpg,2,bart_simpson
simpsons_dataset\sideshow_bob\pic_0573.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0113.jpg,13,principal_skinner
simpsons_dataset\charles_montgomery_burns\pic_0642.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0154.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_1066.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1805.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0701.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_1393.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0000.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0370.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_1912.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1204.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0796.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_0497.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0182.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0193.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_1012.jpg,13,principal_skinner
simpsons_dataset\principal_skinner\pic_0370.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0788.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0690.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0860.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0505.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0526.jpg,10,milhouse_van_houten
simpsons_dataset\principal_skinner\pic_0115.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_0096.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_1151.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0114.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0790.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1000.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0181.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_1239.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_1330.jpg,8,lisa_simpson
simpsons_dataset\comic_book_guy\pic_0271.jpg,5,comic_book_guy
simpsons_dataset\abraham_grampa_simpson\pic_0371.jpg,0,abraham_grampa_simpson
simpsons_dataset\ned_flanders\pic_0083.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0595.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0435.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0631.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0099.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0590.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0793.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0902.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_1137.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0476.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_1010.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0101.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_1554.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1283.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0594.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0639.jpg,7,krusty_the_clown
simpsons_dataset\sideshow_bob\pic_0727.jpg,14,sideshow_bob
simpsons_dataset\apu_nahasapeemapetilon\pic_0218.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\charles_montgomery_burns\pic_0733.jpg,3,charles_montgomery_burns
simpsons_dataset\lisa_simpson\pic_0607.jpg,8,lisa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0006.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\abraham_grampa_simpson\pic_0642.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0127.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0163.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_2082.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0307.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0071.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1035.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1016.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_1289.jpg,2,bart_simpson
simpsons_dataset\comic_book_guy\pic_0265.jpg,5,comic_book_guy
simpsons_dataset\lisa_simpson\pic_1319.jpg,8,lisa_simpson
simpsons_dataset\marge_simpson\pic_1023.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_1185.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_0059.jpg,8,lisa_simpson
simpsons_dataset\comic_book_guy\pic_0228.jpg,5,comic_book_guy
simpsons_dataset\krusty_the_clown\pic_0993.jpg,7,krusty_the_clown
simpsons_dataset\sideshow_bob\pic_0549.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_1121.jpg,8,lisa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0087.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\principal_skinner\pic_0430.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0196.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0459.jpg,4,chief_wiggum
simpsons_dataset\krusty_the_clown\pic_0289.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0620.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0327.jpg,14,sideshow_bob
simpsons_dataset\sideshow_bob\pic_0117.jpg,14,sideshow_bob
simpsons_dataset\chief_wiggum\pic_0153.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_0499.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0884.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_1789.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0831.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0173.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_0058.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0128.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0577.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_1013.jpg,2,bart_simpson
simpsons_dataset\sideshow_bob\pic_0227.jpg,14,sideshow_bob
simpsons_dataset\marge_simpson\pic_1197.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0155.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_1198.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_1159.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0485.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0792.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_0229.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_1068.jpg,13,principal_skinner
simpsons_dataset\principal_skinner\pic_0376.jpg,13,principal_skinner
simpsons_dataset\charles_montgomery_burns\pic_0705.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_1249.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0734.jpg,3,charles_montgomery_burns
simpsons_dataset\lisa_simpson\pic_0364.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0083.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0700.jpg,14,sideshow_bob
simpsons_dataset\charles_montgomery_burns\pic_0081.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_0343.jpg,12,ned_flanders
simpsons_dataset\abraham_grampa_simpson\pic_0577.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_1294.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0382.jpg,8,lisa_simpson
simpsons_dataset\sideshow_bob\pic_0826.jpg,14,sideshow_bob
simpsons_dataset\moe_szyslak\pic_0658.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1117.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1944.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0164.jpg,9,marge_simpson
simpsons_dataset\charles_montgomery_burns\pic_0447.jpg,3,charles_montgomery_burns
simpsons_dataset\marge_simpson\pic_0279.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_0470.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0882.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0485.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1044.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1267.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0000.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0981.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_0686.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0678.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0001.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0392.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0970.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0344.jpg,0,abraham_grampa_simpson
simpsons_dataset\sideshow_bob\pic_0300.jpg,14,sideshow_bob
simpsons_dataset\sideshow_bob\pic_0560.jpg,14,sideshow_bob
simpsons_dataset\krusty_the_clown\pic_0776.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0586.jpg,0,abraham_grampa_simpson
simpsons_dataset\sideshow_bob\pic_0337.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0162.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0366.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0061.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_0137.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0144.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0972.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0021.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0825.jpg,4,chief_wiggum
simpsons_dataset\marge_simpson\pic_0945.jpg,9,marge_simpson
simpsons_dataset\charles_montgomery_burns\pic_0749.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_0490.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_1176.jpg,12,ned_flanders
simpsons_dataset\moe_szyslak\pic_0651.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0248.jpg,9,marge_simpson
simpsons_dataset\charles_montgomery_burns\pic_0582.jpg,3,charles_montgomery_burns
simpsons_dataset\comic_book_guy\pic_0233.jpg,5,comic_book_guy
simpsons_dataset\lisa_simpson\pic_0282.jpg,8,lisa_simpson
simpsons_dataset\chief_wiggum\pic_0038.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_0872.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_1278.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_1036.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0866.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0249.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_1145.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0754.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0083.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1464.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0157.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_1411.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0077.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0421.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_1091.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_0959.jpg,8,lisa_simpson
simpsons_dataset\marge_simpson\pic_0807.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_0800.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0415.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0525.jpg,4,chief_wiggum
simpsons_dataset\chief_wiggum\pic_0143.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_1398.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0048.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_1105.jpg,12,ned_flanders
simpsons_dataset\charles_montgomery_burns\pic_0881.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0048.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0553.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_0035.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0880.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0077.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_0553.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_0163.jpg,12,ned_flanders
simpsons_dataset\comic_book_guy\pic_0113.jpg,5,comic_book_guy
simpsons_dataset\lisa_simpson\pic_0026.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0993.jpg,8,lisa_simpson
simpsons_dataset\marge_simpson\pic_0079.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1772.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0951.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0827.jpg,12,ned_flanders
simpsons_dataset\chief_wiggum\pic_0069.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_1419.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0923.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0067.jpg,2,bart_simpson
simpsons_dataset\sideshow_bob\pic_0731.jpg,14,sideshow_bob
simpsons_dataset\chief_wiggum\pic_0386.jpg,4,chief_wiggum
simpsons_dataset\marge_simpson\pic_0328.jpg,9,marge_simpson
simpsons_dataset\comic_book_guy\pic_0439.jpg,5,comic_book_guy
simpsons_dataset\principal_skinner\pic_0691.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0831.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0318.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_0121.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_1390.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0069.jpg,13,principal_skinner
simpsons_dataset\principal_skinner\pic_0912.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0097.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0912.jpg,3,charles_montgomery_burns
simpsons_dataset\krusty_the_clown\pic_0418.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0517.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0605.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0860.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0742.jpg,12,ned_flanders
simpsons_dataset\abraham_grampa_simpson\pic_0708.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_1117.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_0756.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0892.jpg,4,chief_wiggum
simpsons_dataset\principal_skinner\pic_1052.jpg,13,principal_skinner
simpsons_dataset\chief_wiggum\pic_0823.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_1182.jpg,12,ned_flanders
simpsons_dataset\apu_nahasapeemapetilon\pic_0152.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\bart_simpson\pic_0919.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0806.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0677.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0307.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0326.jpg,13,principal_skinner
simpsons_dataset\charles_montgomery_burns\pic_0264.jpg,3,charles_montgomery_burns
simpsons_dataset\marge_simpson\pic_0844.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_1290.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_1353.jpg,12,ned_flanders
simpsons_dataset\moe_szyslak\pic_0904.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_1166.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0199.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_1228.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_0928.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_1034.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0476.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0157.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_0799.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1374.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_1014.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0711.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0583.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_0130.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_1269.jpg,11,moe_szyslak
simpsons_dataset\apu_nahasapeemapetilon\pic_0119.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\bart_simpson\pic_0657.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0255.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0897.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1811.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0088.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_0716.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0957.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0996.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0238.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0712.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0545.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0184.jpg,8,lisa_simpson
simpsons_dataset\chief_wiggum\pic_0508.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_0970.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0116.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\bart_simpson\pic_0771.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0431.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1287.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0312.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_1068.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_1485.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_1183.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0436.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_2161.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0742.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1622.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0436.jpg,11,moe_szyslak
simpsons_dataset\apu_nahasapeemapetilon\pic_0386.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\homer_simpson\pic_1342.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_0535.jpg,12,ned_flanders
simpsons_dataset\abraham_grampa_simpson\pic_0215.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0653.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_0357.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0044.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0360.jpg,2,bart_simpson
simpsons_dataset\charles_montgomery_burns\pic_0075.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_0277.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1096.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_2243.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0295.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_0554.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0176.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0301.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_1171.jpg,8,lisa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0902.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0040.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_1134.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_0867.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0028.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0209.jpg,13,principal_skinner
simpsons_dataset\chief_wiggum\pic_0671.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0723.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0464.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_1267.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0029.jpg,9,marge_simpson
simpsons_dataset\marge_simpson\pic_0005.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0075.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0930.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_0262.jpg,3,charles_montgomery_burns
simpsons_dataset\lisa_simpson\pic_0703.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0870.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0753.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0672.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0024.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_0051.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0145.jpg,8,lisa_simpson
simpsons_dataset\marge_simpson\pic_0555.jpg,9,marge_simpson
simpsons_dataset\milhouse_van_houten\pic_0022.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0325.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0728.jpg,13,principal_skinner
simpsons_dataset\milhouse_van_houten\pic_0718.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_1039.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1605.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0477.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0244.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0289.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0919.jpg,13,principal_skinner
simpsons_dataset\comic_book_guy\pic_0083.jpg,5,comic_book_guy
simpsons_dataset\abraham_grampa_simpson\pic_0521.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0196.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_1058.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0775.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1151.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0383.jpg,13,principal_skinner
